ID_LOKAL,DRUH,PA_TYPE
10651381,Phengaris nausithous,EVL_any
10651378,Phengaris nausithous,EVL_any
10651368,Phengaris nausithous,EVL_any
10651368,Phengaris nausithous,EVL_any
10643095,Phengaris nausithous,EVL_any
10643081,Phengaris nausithous,EVL_any
10095830,Phengaris nausithous,EVL_any
10095831,Phengaris nausithous,EVL_any
10085346,Phengaris nausithous,EVL_any
10085368,Phengaris nausithous,EVL_any
10085364,Phengaris nausithous,EVL_any
9680073,Phengaris nausithous,EVL_any
9680072,Phengaris nausithous,EVL_any
9680034,Phengaris nausithous,EVL_any
9680033,Phengaris nausithous,EVL_any
9662527,Phengaris nausithous,EVL_any
9536081,Phengaris nausithous,EVL_any
9536080,Phengaris nausithous,EVL_any
9390033,Phengaris nausithous,EVL_any
9338552,Phengaris nausithous,EVL_any
8639652,Phengaris nausithous,EVL_any
8639669,Phengaris nausithous,EVL_any
8639668,Phengaris nausithous,EVL_any
8639525,Phengaris nausithous,EVL_any
8639603,Phengaris nausithous,EVL_any
8232269,Phengaris nausithous,EVL_any
8232267,Phengaris nausithous,EVL_any
8111324,Phengaris nausithous,EVL_any
8111333,Phengaris nausithous,EVL_any
8111289,Phengaris nausithous,EVL_any
7774852,Phengaris nausithous,EVL_any
7774843,Phengaris nausithous,EVL_any
7774829,Phengaris nausithous,EVL_any
7774828,Phengaris nausithous,EVL_any
7774826,Phengaris nausithous,EVL_any
7774824,Phengaris nausithous,EVL_any
7774823,Phengaris nausithous,EVL_any
7612460,Phengaris nausithous,EVL_any
7597574,Phengaris nausithous,EVL_any
7597529,Phengaris nausithous,EVL_any
7597526,Phengaris nausithous,EVL_any
7595250,Phengaris nausithous,EVL_any
7595398,Phengaris nausithous,EVL_any
7595397,Phengaris nausithous,EVL_any
7595392,Phengaris nausithous,EVL_any
7595322,Phengaris nausithous,EVL_any
7595321,Phengaris nausithous,EVL_any
7595286,Phengaris nausithous,EVL_any
7550670,Phengaris nausithous,EVL_any
7288923,Phengaris nausithous,EVL_any
12671927,Phengaris teleius,EVL_any
12671414,Phengaris teleius,EVL_any
12670890,Phengaris teleius,EVL_any
10651539,Phengaris teleius,EVL_any
10651529,Phengaris teleius,EVL_any
10651526,Phengaris teleius,EVL_any
10651512,Phengaris teleius,EVL_any
10651510,Phengaris teleius,EVL_any
10651508,Phengaris teleius,EVL_any
10651507,Phengaris teleius,EVL_any
10651506,Phengaris teleius,EVL_any
10651505,Phengaris teleius,EVL_any
10651504,Phengaris teleius,EVL_any
10651499,Phengaris teleius,EVL_any
10651499,Phengaris teleius,EVL_any
10651499,Phengaris teleius,EVL_any
10651491,Phengaris teleius,EVL_any
10651491,Phengaris teleius,EVL_any
10651491,Phengaris teleius,EVL_any
10651486,Phengaris teleius,EVL_any
10651396,Phengaris teleius,EVL_any
10651389,Phengaris teleius,EVL_any
10651386,Phengaris teleius,EVL_any
10651386,Phengaris teleius,EVL_any
10651381,Phengaris teleius,EVL_any
10651370,Phengaris teleius,EVL_any
10651368,Phengaris teleius,EVL_any
10643166,Phengaris teleius,EVL_any
10643145,Phengaris teleius,EVL_any
10643130,Phengaris teleius,EVL_any
10643129,Phengaris teleius,EVL_any
10643102,Phengaris teleius,EVL_any
10643095,Phengaris teleius,EVL_any
10643092,Phengaris teleius,EVL_any
10643081,Phengaris teleius,EVL_any
10095830,Phengaris teleius,EVL_any
10095831,Phengaris teleius,EVL_any
10085346,Phengaris teleius,EVL_any
10085368,Phengaris teleius,EVL_any
10085364,Phengaris teleius,EVL_any
9680073,Phengaris teleius,EVL_any
9680072,Phengaris teleius,EVL_any
9680034,Phengaris teleius,EVL_any
9680033,Phengaris teleius,EVL_any
9680005,Phengaris teleius,EVL_any
9680004,Phengaris teleius,EVL_any
9662527,Phengaris teleius,EVL_any
9536146,Phengaris teleius,EVL_any
9535929,Phengaris teleius,EVL_any
9535928,Phengaris teleius,EVL_any
9390033,Phengaris teleius,EVL_any
9390031,Phengaris teleius,EVL_any
9338445,Phengaris teleius,EVL_any
8639652,Phengaris teleius,EVL_any
8639669,Phengaris teleius,EVL_any
8639525,Phengaris teleius,EVL_any
8639603,Phengaris teleius,EVL_any
8609230,Phengaris teleius,EVL_any
8303202,Phengaris teleius,EVL_any
8232267,Phengaris teleius,EVL_any
8111324,Phengaris teleius,EVL_any
8111333,Phengaris teleius,EVL_any
8111289,Phengaris teleius,EVL_any
7814735,Phengaris teleius,EVL_any
7774852,Phengaris teleius,EVL_any
7774843,Phengaris teleius,EVL_any
7774829,Phengaris teleius,EVL_any
7774828,Phengaris teleius,EVL_any
7774826,Phengaris teleius,EVL_any
7774824,Phengaris teleius,EVL_any
7774823,Phengaris teleius,EVL_any
7595248,Phengaris teleius,EVL_any
7595248,Phengaris teleius,EVL_any
7595338,Phengaris teleius,EVL_any
7595392,Phengaris teleius,EVL_any
7595323,Phengaris teleius,EVL_any
7595322,Phengaris teleius,EVL_any
7595321,Phengaris teleius,EVL_any
7550670,Phengaris teleius,EVL_any
7288923,Phengaris teleius,EVL_any
12671073,Phengaris nausithous,EVL_any
10680300,Phengaris nausithous,EVL_any
10505888,Phengaris nausithous,EVL_any
10505886,Phengaris nausithous,EVL_any
10505885,Phengaris nausithous,EVL_any
9536193,Phengaris nausithous,EVL_any
9536006,Phengaris nausithous,EVL_any
7033831,Phengaris nausithous,EVL_any
7033829,Phengaris teleius,EVL_any
7634192,Phengaris nausithous,EVL_any
7601500,Phengaris nausithous,EVL_any
7634192,Phengaris teleius,EVL_any
7601500,Phengaris teleius,EVL_any
7036181,Phengaris nausithous,EVL_any
7036181,Phengaris teleius,EVL_any
7547237,Phengaris nausithous,EVL_any
12671532,Phengaris nausithous,EVL_any
12671070,Phengaris nausithous,EVL_any
12671533,Phengaris teleius,EVL_any
12670925,Phengaris teleius,EVL_any
10101305,Phengaris nausithous,EVL_any
10101304,Phengaris nausithous,EVL_any
7601433,Phengaris nausithous,EVL_any
7536625,Phengaris nausithous,EVL_any
10101305,Phengaris teleius,EVL_any
7774991,Phengaris nausithous,EVL_any
7774822,Phengaris nausithous,EVL_any
7774991,Phengaris teleius,EVL_any
7774822,Phengaris teleius,EVL_any
12671894,Phengaris nausithous,EVL_any
8656562,Phengaris teleius,EVL_any
8769678,Phengaris nausithous,EVL_any
8769711,Phengaris teleius,EVL_any
9348982,Phengaris teleius,EVL_any
8574389,Phengaris nausithous,EVL_any
8574390,Phengaris teleius,EVL_any
9658520,Phengaris teleius,EVL_any
12671768,Phengaris nausithous,EVL_any
8769705,Phengaris nausithous,EVL_any
8769728,Phengaris nausithous,EVL_any
8769739,Phengaris nausithous,EVL_any
7187610,Phengaris nausithous,EVL_any
7187569,Phengaris nausithous,EVL_any
8769708,Phengaris teleius,EVL_any
8769723,Phengaris teleius,EVL_any
8769676,Phengaris teleius,EVL_any
7963096,Phengaris teleius,EVL_any
7587782,Phengaris nausithous,EVL_any
12671821,Phengaris nausithous,EVL_any
12672063,Phengaris nausithous,EVL_any
7314538,Phengaris nausithous,EVL_any
8574690,Phengaris nausithous,EVL_any
7774902,Phengaris nausithous,EVL_any
7187035,Phengaris nausithous,EVL_any
8574689,Phengaris teleius,EVL_any
8339988,Phengaris teleius,EVL_any
1011890,Phengaris teleius,EVL_any
7774902,Phengaris teleius,EVL_any
7187035,Phengaris teleius,EVL_any
7322855,Phengaris nausithous,EVL_any
7187176,Phengaris nausithous,EVL_any
10036322,Phengaris teleius,EVL_any
10036321,Phengaris teleius,EVL_any
8581276,Phengaris teleius,EVL_any
7587620,Phengaris nausithous,EVL_any
7587619,Phengaris nausithous,EVL_any
7587618,Phengaris nausithous,EVL_any
7587617,Phengaris nausithous,EVL_any
8373615,Phengaris nausithous,EVL_any
8373615,Phengaris teleius,EVL_any
12672004,Phengaris nausithous,EVL_any
7187449,Phengaris nausithous,EVL_any
8641702,Phengaris nausithous,EVL_any
8641703,Phengaris teleius,EVL_any
12671807,Phengaris nausithous,EVL_any
8318892,Phengaris nausithous,EVL_any
8318892,Phengaris teleius,EVL_any
7187636,Phengaris nausithous,EVL_any
8318893,Phengaris nausithous,EVL_any
8318893,Phengaris teleius,EVL_any
10150538,Phengaris nausithous,EVL_any
1817978,Phengaris nausithous,EVL_any
12671112,Phengaris teleius,EVL_any
10150538,Phengaris teleius,EVL_any
8610641,Phengaris teleius,EVL_any
1817978,Phengaris teleius,EVL_any
10190863,Phengaris nausithous,EVL_any
8617368,Phengaris nausithous,EVL_any
9305853,Phengaris nausithous,EVL_any
9305853,Phengaris nausithous,EVL_any
8772676,Phengaris nausithous,EVL_any
8772676,Phengaris nausithous,EVL_any
8620646,Phengaris nausithous,EVL_any
8236029,Phengaris nausithous,EVL_any
9305853,Phengaris teleius,EVL_any
9305853,Phengaris teleius,EVL_any
8772676,Phengaris teleius,EVL_any
8772676,Phengaris teleius,EVL_any
8620649,Phengaris teleius,EVL_any
8620646,Phengaris teleius,EVL_any
8236029,Phengaris teleius,EVL_any
8318895,Phengaris nausithous,EVL_any
7774915,Phengaris nausithous,EVL_any
8318895,Phengaris teleius,EVL_any
7774915,Phengaris teleius,EVL_any
7628394,Phengaris teleius,EVL_any
9628860,Phengaris nausithous,EVL_any
9628724,Phengaris nausithous,EVL_any
9628798,Phengaris nausithous,EVL_any
8770213,Phengaris nausithous,EVL_any
8770151,Phengaris nausithous,EVL_any
8770144,Phengaris nausithous,EVL_any
7187046,Phengaris nausithous,EVL_any
12672031,Phengaris teleius,EVL_any
9628755,Phengaris teleius,EVL_any
9628840,Phengaris teleius,EVL_any
8770214,Phengaris teleius,EVL_any
8770152,Phengaris teleius,EVL_any
8770142,Phengaris teleius,EVL_any
8626318,Phengaris nausithous,EVL_any
7647203,Phengaris nausithous,EVL_any
10214765,Phengaris nausithous,EVL_any
7528232,Phengaris nausithous,EVL_any
8361939,Phengaris nausithous,EVL_any
8361939,Phengaris nausithous,EVL_any
7959584,Phengaris nausithous,EVL_any
10092812,Phengaris nausithous,EVL_any
7591087,Phengaris nausithous,EVL_any
7591055,Phengaris nausithous,EVL_any
7591053,Phengaris nausithous,EVL_any
7591051,Phengaris nausithous,EVL_any
7591049,Phengaris nausithous,EVL_any
7591047,Phengaris nausithous,EVL_any
7591045,Phengaris nausithous,EVL_any
7591043,Phengaris nausithous,EVL_any
7591041,Phengaris nausithous,EVL_any
7313740,Phengaris nausithous,EVL_any
7034503,Phengaris nausithous,EVL_any
7781463,Phengaris teleius,EVL_any
7591086,Phengaris teleius,EVL_any
7591085,Phengaris teleius,EVL_any
7591083,Phengaris teleius,EVL_any
7591080,Phengaris teleius,EVL_any
7591078,Phengaris teleius,EVL_any
7591073,Phengaris teleius,EVL_any
7591059,Phengaris teleius,EVL_any
7591057,Phengaris teleius,EVL_any
7591055,Phengaris teleius,EVL_any
7591053,Phengaris teleius,EVL_any
7591051,Phengaris teleius,EVL_any
7591049,Phengaris teleius,EVL_any
7591047,Phengaris teleius,EVL_any
7591045,Phengaris teleius,EVL_any
7591043,Phengaris teleius,EVL_any
7591041,Phengaris teleius,EVL_any
7034503,Phengaris teleius,EVL_any
9679924,Phengaris nausithous,EVL_any
9679923,Phengaris nausithous,EVL_any
9679923,Phengaris nausithous,EVL_any
9679807,Phengaris nausithous,EVL_any
7773611,Phengaris nausithous,EVL_any
7772570,Phengaris nausithous,EVL_any
7772568,Phengaris nausithous,EVL_any
7527466,Phengaris nausithous,EVL_any
9679940,Phengaris teleius,EVL_any
7772570,Phengaris teleius,EVL_any
7772568,Phengaris teleius,EVL_any
8795997,Phengaris nausithous,EVL_any
8795989,Phengaris nausithous,EVL_any
10089121,Phengaris nausithous,EVL_any
7176043,Phengaris nausithous,EVL_any
7176043,Phengaris teleius,EVL_any
6953926,Phengaris teleius,EVL_any
9527219,Phengaris nausithous,EVL_any
9527217,Phengaris nausithous,EVL_any
9527217,Phengaris nausithous,EVL_any
9527219,Phengaris nausithous,EVL_any
9527229,Phengaris nausithous,EVL_any
9527229,Phengaris nausithous,EVL_any
10242663,Phengaris teleius,EVL_any
9527219,Phengaris teleius,EVL_any
9527217,Phengaris teleius,EVL_any
9527217,Phengaris teleius,EVL_any
9527219,Phengaris teleius,EVL_any
9527210,Phengaris teleius,EVL_any
9527206,Phengaris teleius,EVL_any
9527206,Phengaris teleius,EVL_any
9527229,Phengaris teleius,EVL_any
9527229,Phengaris teleius,EVL_any
7584097,Phengaris nausithous,EVL_any
7042815,Phengaris nausithous,EVL_any
7581639,Phengaris nausithous,EVL_any
8271111,Phengaris nausithous,EVL_any
7767652,Phengaris nausithous,EVL_any
7767650,Phengaris nausithous,EVL_any
7587842,Phengaris nausithous,EVL_any
7540864,Phengaris nausithous,EVL_any
7540863,Phengaris nausithous,EVL_any
7185687,Phengaris nausithous,EVL_any
7185686,Phengaris nausithous,EVL_any
7185676,Phengaris nausithous,EVL_any
12672005,Phengaris nausithous,EVL_any
12671547,Phengaris nausithous,EVL_any
7767614,Phengaris nausithous,EVL_any
7540826,Phengaris nausithous,EVL_any
7775031,Phengaris nausithous,EVL_any
7774888,Phengaris nausithous,EVL_any
7775031,Phengaris teleius,EVL_any
7774888,Phengaris teleius,EVL_any
9628723,Phengaris nausithous,EVL_any
7774721,Phengaris nausithous,EVL_any
7774720,Phengaris nausithous,EVL_any
7774721,Phengaris teleius,EVL_any
7774720,Phengaris teleius,EVL_any
10642802,Phengaris nausithous,EVL_any
10642802,Phengaris nausithous,EVL_any
10642802,Phengaris teleius,EVL_any
10642802,Phengaris teleius,EVL_any
8574476,Phengaris nausithous,EVL_any
8475654,Phengaris nausithous,EVL_any
10642979,Phengaris teleius,EVL_any
10642975,Phengaris teleius,EVL_any
10642925,Phengaris teleius,EVL_any
9536174,Phengaris teleius,EVL_any
9535922,Phengaris teleius,EVL_any
9535920,Phengaris teleius,EVL_any
8574477,Phengaris teleius,EVL_any
8319079,Phengaris nausithous,EVL_any
10642807,Phengaris teleius,EVL_any
8319079,Phengaris teleius,EVL_any
8574467,Phengaris nausithous,EVL_any
12672034,Phengaris nausithous,EVL_any
8574474,Phengaris nausithous,EVL_any
12671237,Phengaris teleius,EVL_any
8122605,Phengaris nausithous,EVL_any
8122598,Phengaris nausithous,EVL_any
8956564,Phengaris nausithous,EVL_any
7180056,Phengaris nausithous,EVL_any
8795041,Phengaris teleius,EVL_any
7180056,Phengaris teleius,EVL_any
7282054,Phengaris nausithous,EVL_any
7966193,Phengaris nausithous,EVL_any
7537494,Phengaris nausithous,EVL_any
7176051,Phengaris nausithous,EVL_any
7176051,Phengaris nausithous,EVL_any
7176051,Phengaris teleius,EVL_any
7176051,Phengaris teleius,EVL_any
8574540,Phengaris nausithous,EVL_any
8574539,Phengaris nausithous,EVL_any
8271389,Phengaris teleius,EVL_any
8959090,Phengaris nausithous,EVL_any
9382454,Phengaris nausithous,EVL_any
9382454,Phengaris nausithous,EVL_any
8248282,Phengaris nausithous,EVL_any
8236032,Phengaris nausithous,EVL_any
8236031,Phengaris nausithous,EVL_any
8248282,Phengaris teleius,EVL_any
8236032,Phengaris teleius,EVL_any
9372733,Phengaris nausithous,EVL_any
8122600,Phengaris nausithous,EVL_any
8113636,Phengaris nausithous,EVL_any
8113635,Phengaris nausithous,EVL_any
8095139,Phengaris nausithous,EVL_any
8094950,Phengaris nausithous,EVL_any
8094839,Phengaris nausithous,EVL_any
8094838,Phengaris nausithous,EVL_any
8094821,Phengaris nausithous,EVL_any
8094837,Phengaris nausithous,EVL_any
8090016,Phengaris nausithous,EVL_any
8090112,Phengaris nausithous,EVL_any
8090111,Phengaris nausithous,EVL_any
7032725,Phengaris nausithous,EVL_any
8113635,Phengaris teleius,EVL_any
8094839,Phengaris teleius,EVL_any
8094838,Phengaris teleius,EVL_any
8094837,Phengaris teleius,EVL_any
8090016,Phengaris teleius,EVL_any
8090112,Phengaris teleius,EVL_any
12671677,Phengaris nausithous,EVL_any
12670956,Phengaris nausithous,EVL_any
12672020,Phengaris nausithous,EVL_any
12671117,Phengaris nausithous,EVL_any
12671737,Phengaris nausithous,EVL_any
12671348,Phengaris nausithous,EVL_any
7587560,Phengaris nausithous,EVL_any
7587559,Phengaris nausithous,EVL_any
12671370,Phengaris teleius,EVL_any
12671742,Phengaris teleius,EVL_any
12671316,Phengaris teleius,EVL_any
12671307,Phengaris teleius,EVL_any
12671555,Phengaris teleius,EVL_any
12671971,Phengaris teleius,EVL_any
10092824,Phengaris nausithous,EVL_any
9353833,Phengaris nausithous,EVL_any
9353831,Phengaris nausithous,EVL_any
7032016,Phengaris nausithous,EVL_any
7032101,Phengaris nausithous,EVL_any
12671360,Phengaris nausithous,EVL_any
9628770,Phengaris nausithous,EVL_any
9628836,Phengaris nausithous,EVL_any
9376667,Phengaris nausithous,EVL_any
8769681,Phengaris nausithous,EVL_any
8113206,Phengaris nausithous,EVL_any
12671584,Phengaris teleius,EVL_any
12671470,Phengaris teleius,EVL_any
12672075,Phengaris teleius,EVL_any
9376667,Phengaris teleius,EVL_any
10505883,Phengaris nausithous,EVL_any
10505882,Phengaris nausithous,EVL_any
7187607,Phengaris nausithous,EVL_any
8998038,Phengaris nausithous,EVL_any
8998038,Phengaris teleius,EVL_any
8318950,Phengaris nausithous,EVL_any
8318950,Phengaris teleius,EVL_any
8207444,Phengaris nausithous,EVL_any
8207444,Phengaris teleius,EVL_any
8207444,Phengaris teleius,EVL_any
8953640,Phengaris nausithous,EVL_any
8795019,Phengaris nausithous,EVL_any
8795111,Phengaris nausithous,EVL_any
8795096,Phengaris nausithous,EVL_any
8795068,Phengaris nausithous,EVL_any
8795045,Phengaris nausithous,EVL_any
8795144,Phengaris nausithous,EVL_any
8795114,Phengaris nausithous,EVL_any
8795030,Phengaris nausithous,EVL_any
7775111,Phengaris nausithous,EVL_any
7774679,Phengaris nausithous,EVL_any
7604973,Phengaris nausithous,EVL_any
7604979,Phengaris nausithous,EVL_any
7604977,Phengaris nausithous,EVL_any
7775111,Phengaris teleius,EVL_any
7774679,Phengaris teleius,EVL_any
12671432,Phengaris nausithous,EVL_any
12671664,Phengaris nausithous,EVL_any
12671897,Phengaris nausithous,EVL_any
8574120,Phengaris nausithous,EVL_any
8574118,Phengaris nausithous,EVL_any
8574116,Phengaris nausithous,EVL_any
12671746,Phengaris teleius,EVL_any
12671788,Phengaris teleius,EVL_any
8574121,Phengaris teleius,EVL_any
8574119,Phengaris teleius,EVL_any
8574117,Phengaris teleius,EVL_any
8574733,Phengaris nausithous,EVL_any
8574734,Phengaris teleius,EVL_any
12671061,Phengaris nausithous,EVL_any
12671695,Phengaris nausithous,EVL_any
11947057,Phengaris nausithous,EVL_any
7187364,Phengaris nausithous,EVL_any
7187364,Phengaris nausithous,EVL_any
7291132,Phengaris nausithous,EVL_any
10769693,Phengaris nausithous,EVL_any
10073058,Phengaris nausithous,EVL_any
9398507,Phengaris nausithous,EVL_any
9344927,Phengaris nausithous,EVL_any
9344926,Phengaris nausithous,EVL_any
9344925,Phengaris nausithous,EVL_any
9344924,Phengaris nausithous,EVL_any
9344922,Phengaris nausithous,EVL_any
9344918,Phengaris nausithous,EVL_any
9343931,Phengaris nausithous,EVL_any
8775733,Phengaris nausithous,EVL_any
8775735,Phengaris nausithous,EVL_any
8775741,Phengaris nausithous,EVL_any
8644315,Phengaris nausithous,EVL_any
8631445,Phengaris nausithous,EVL_any
8631444,Phengaris nausithous,EVL_any
8475656,Phengaris nausithous,EVL_any
8111798,Phengaris nausithous,EVL_any
8098416,Phengaris nausithous,EVL_any
8090830,Phengaris nausithous,EVL_any
8090829,Phengaris nausithous,EVL_any
8090828,Phengaris nausithous,EVL_any
7963109,Phengaris nausithous,EVL_any
7583648,Phengaris nausithous,EVL_any
7549417,Phengaris nausithous,EVL_any
7549413,Phengaris nausithous,EVL_any
7549412,Phengaris nausithous,EVL_any
7544125,Phengaris nausithous,EVL_any
7544108,Phengaris nausithous,EVL_any
7544107,Phengaris nausithous,EVL_any
7544106,Phengaris nausithous,EVL_any
7544105,Phengaris nausithous,EVL_any
7544104,Phengaris nausithous,EVL_any
7532901,Phengaris nausithous,EVL_any
7532900,Phengaris nausithous,EVL_any
7526246,Phengaris nausithous,EVL_any
7526245,Phengaris nausithous,EVL_any
7523445,Phengaris nausithous,EVL_any
7519140,Phengaris nausithous,EVL_any
7519139,Phengaris nausithous,EVL_any
7042941,Phengaris nausithous,EVL_any
7042939,Phengaris nausithous,EVL_any
7042938,Phengaris nausithous,EVL_any
7042937,Phengaris nausithous,EVL_any
7042936,Phengaris nausithous,EVL_any
7040185,Phengaris nausithous,EVL_any
7030780,Phengaris nausithous,EVL_any
7030779,Phengaris nausithous,EVL_any
7030773,Phengaris nausithous,EVL_any
7030772,Phengaris nausithous,EVL_any
7030770,Phengaris nausithous,EVL_any
